PoNumber,Item No,Quantity,Vendor Challan No,Challan Date,Assesable Value,BED Value,SED Value,AED Value,ECS value,S&H E cess Value,S&H E cess Rate %,ECS Rate %,BED %,AED %,SED %,Sales Tax,Invoice amount,VAT amount,Currency,Form 31-Series No,Form 31 No,Invoice Number,Invoice Date,Vehicle Number,Packages,PackUnit,
2540131761,10,30,P01239,29.04.2017,21962.1,2745,0,0,0,0,0,0,12.5,0,0,0,28042.56,3335.46,INR,,,,,MH14 CP2472,,,
2540131761,10,30,P01240,29.04.2017,21962.1,2745,0,0,0,0,0,0,12.5,0,0,0,28042.56,3335.46,INR,,,,,MH14 CP2472,,,
2540131761,10,20,P01241,29.04.2017,14641.4,1830,0,0,0,0,0,0,12.5,0,0,0,18695.04,2223.64,INR,,,,,MH14 CP2472,,,
2540131765,10,25,P01242,29.04.2017,55471.75,6934,0,0,0,0,0,0,12.5,0,0,0,70830.53,8424.78,INR,,,,,MH14 CP2472,,,
2540132379,10,50,P01243,29.04.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH14 CP2472,,,
2540132379,10,50,P01244,29.04.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH14 CP2472,,,
2540132379,10,50,P01245,29.04.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH14 CP2472,,,
2540132379,10,50,P01246,29.04.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH14 CP2472,,,
2540131755,10,25,P01247,29.04.2017,56387.5,7048,0,0,0,0,0,0,12.5,0,0,0,71999.29,8563.79,INR,,,,,MH14 CP2472,,,
2540131755,10,25,P01248,29.04.2017,56387.5,7048,0,0,0,0,0,0,12.5,0,0,0,71999.29,8563.79,INR,,,,,MH14 CP2472,,,
2540131770,10,40,P01249,29.04.2017,21586,2698,0,0,0,0,0,0,12.5,0,0,0,27562.34,3278.34,INR,,,,,MH14 CP2472,,,
2540131765,10,50,P01270,02.05.2017,110943.5,13868,0,0,0,0,0,0,12.5,0,0,0,141661.05,16849.55,INR,,,,,MH14 CP2472,,,
2540131769,10,30,P01271,02.05.2017,8626.2,1078,0,0,0,0,0,0,12.5,0,0,0,11014.27,1310.07,INR,,,,,MH14 CP2472,,,
2510172351,10,32,P01273,02.05.2017,26910.08,3364,0,0,0,0,0,0,12.5,0,0,0,34361.08,4087,INR,,,,,MH14CP 2472,,,
2510172330,10,20,P01274,02.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14CP 2472,,,
2540132379,10,50,P01277,03.05.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01278,03.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2540131762,10,60,P01279,03.05.2017,13551.6,1694,0,0,0,0,0,0,12.5,0,0,0,17303.76,2058.16,INR,,,,,MH14 CP2472,,,
2540131774,10,60,P01280,03.05.2017,17971.2,2246,0,0,0,0,0,0,12.5,0,0,0,22946.52,2729.32,INR,,,,,MH14 CP2472,,,
2540140488,10,50,P01281,03.05.2017,13110.5,1639,0,0,0,0,0,0,12.5,0,0,0,16740.68,1991.18,INR,,,,,MH14 CP2472,,,
2510172351,10,10,P01282,03.05.2017,8409.4,1051,0,0,0,0,0,0,12.5,0,0,0,10737.55,1277.15,INR,,,,,MH14 CP2472,,,
2540131769,10,150,P01283,03.05.2017,43131,5391,0,0,0,0,0,0,12.5,0,0,0,55072.47,6550.47,INR,,,,,MH14 CP2472,,,
2510172313,10,64,P01284,03.05.2017,17630.72,2204,0,0,0,0,0,0,12.5,0,0,0,22512.41,2677.69,INR,,,,,MH14 CP2472,,,
2540131779,10,126,P01285,03.05.2017,43013.88,5377,0,0,0,0,0,0,12.5,0,0,0,54923.65,6532.77,INR,,,,,MH14 CP2472,,,
2540131765,10,100,P01286,03.05.2017,221887,27736,0,0,0,0,0,0,12.5,0,0,0,283322.11,33699.11,INR,,,,,MH14 CP2472,,,
2510172358,10,100,P01287,03.05.2017,20341,2543,0,0,0,0,0,0,12.5,0,0,0,25973.34,3089.34,INR,,,,,MH14 CP2472,,,
2540131774,10,100,P01288,03.05.2017,29952,3744,0,0,0,0,0,0,12.5,0,0,0,38244.96,4548.96,INR,,,,,MH14 CP2472,,,
2510172330,10,40,P01289,03.05.2017,15199.6,1900,0,0,0,0,0,0,12.5,0,0,0,19408.05,2308.45,INR,,,,,MH14 CP2472,,,
2540131762,10,30,P01290,03.05.2017,6775.8,847,0,0,0,0,0,0,12.5,0,0,0,8651.88,1029.08,INR,,,,,MH14 CP2472,,,
2540131769,10,90,P01291,03.05.2017,25878.6,3235,0,0,0,0,0,0,12.5,0,0,0,33043.94,3930.34,INR,,,,,MH14 CP2472,,,
2540131761,10,80,P01292,03.05.2017,58565.6,7321,0,0,0,0,0,0,12.5,0,0,0,74781.29,8894.69,INR,,,,,,,,
2510172351,10,24,P01293,03.05.2017,20182.56,2523,0,0,0,0,0,0,12.5,0,0,0,25770.81,3065.25,INR,,,,,,,,
2510172359,10,50,P01294,03.05.2017,8853.5,1107,0,0,0,0,0,0,12.5,0,0,0,11305.17,1344.67,INR,,,,,MH14 CP2472,,,
2540131755,10,25,P01295,03.05.2017,56387.5,7048,0,0,0,0,0,0,12.5,0,0,0,71999.29,8563.79,INR,,,,,MH14 CP2472,,,
2510172365,10,50,P01299,03.05.2017,15737,1967,0,0,0,0,0,0,12.5,0,0,0,20094.04,2390.04,INR,,,,,MH14 CP2472,,,
2510172351,10,16,P01300,03.05.2017,13455.04,1682,0,0,0,0,0,0,12.5,0,0,0,17180.54,2043.5,INR,,,,,MH14 CP2472,,,
2510172351,10,8,P01301,03.05.2017,6727.52,841,0,0,0,0,0,0,12.5,0,0,0,8590.27,1021.75,INR,,,,,MH14 CP2472,,,
2510172351,10,8,P01302,03.05.2017,6727.52,841,0,0,0,0,0,0,12.5,0,0,0,8590.27,1021.75,INR,,,,,MH14 CP2472,,,
2540131755,10,75,P01305,04.05.2017,169162.5,21145,0,0,0,0,0,0,12.5,0,0,0,215999.01,25691.51,INR,,,,,MH14 CP2472,,,
2540131769,10,30,P01306,04.05.2017,8626.2,1078,0,0,0,0,0,0,12.5,0,0,0,11014.27,1310.07,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01307,04.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2540140488,10,50,P01308,04.05.2017,13110.5,1639,0,0,0,0,0,0,12.5,0,0,0,16740.68,1991.18,INR,,,,,MH14 CP2472,,,
2510172365,10,50,P01309,04.05.2017,15737,1967,0,0,0,0,0,0,12.5,0,0,0,20094.04,2390.04,INR,,,,,MH14 CP2472,,,
2510172357,10,100,P01310,04.05.2017,24859,3107,0,0,0,0,0,0,12.5,0,0,0,31741.41,3775.41,INR,,,,,MH14 CP2472,,,
2540131762,10,60,P01311,04.05.2017,13551.6,1694,0,0,0,0,0,0,12.5,0,0,0,17303.76,2058.16,INR,,,,,MH14 CP2472,,,
2540131755,10,50,P01326,04.05.2017,112775,14097,0,0,0,0,0,0,12.5,0,0,0,143999.72,17127.72,INR,,,,,MH14 CP2472,,,
2510172330,10,80,P01327,04.05.2017,30399.2,3800,0,0,0,0,0,0,12.5,0,0,0,38816.09,4616.89,INR,,,,,MH14 CP2472,,,
2540131761,10,30,P01328,04.05.2017,21962.1,2745,0,0,0,0,0,0,12.5,0,0,0,28042.56,3335.46,INR,,,,,MH14 CP2472,,,
2510172358,10,60,P01329,04.05.2017,12204.6,1526,0,0,0,0,0,0,12.5,0,0,0,15584.23,1853.63,INR,,,,,MH14 CP2472,,,
2540131774,10,34,P01330,04.05.2017,10183.68,1273,0,0,0,0,0,0,12.5,0,0,0,13003.33,1546.65,INR,,,,,MH14 CP2472,,,
2540136716,10,15,P01331,04.05.2017,24406.35,3051,0,0,0,0,0,0,12.5,0,0,0,31164.09,3706.74,INR,,,,,MH14 CP2472,,,
2510172365,10,25,P01332,04.05.2017,7868.5,984,0,0,0,0,0,0,12.5,0,0,0,10047.59,1195.09,INR,,,,,MH14 CP2472,,,
2510172365,10,25,P01333,04.05.2017,7868.5,984,0,0,0,0,0,0,12.5,0,0,0,10047.59,1195.09,INR,,,,,MH14 CP2472,,,
2540131769,10,120,P01334,04.05.2017,34504.8,4313,0,0,0,0,0,0,12.5,0,0,0,44058.2,5240.4,INR,,,,,MH14 CP2472,,,
2510172327,10,48,P01335,04.05.2017,14930.4,1866,0,0,0,0,0,0,12.5,0,0,0,19063.91,2267.51,INR,,,,,MH14 CP2472,,,
2510172351,10,18,P01336,04.05.2017,15136.92,1892,0,0,0,0,0,0,12.5,0,0,0,19327.82,2298.9,INR,,,,,MH14 CP2472,,,
2540131762,10,60,P01337,04.05.2017,13551.6,1694,0,0,0,0,0,0,12.5,0,0,0,17303.76,2058.16,INR,,,,,MH14 CP2472,,,
2540131797,10,50,P01338,04.05.2017,8853.5,1107,0,0,0,0,0,0,12.5,0,0,0,11305.17,1344.67,INR,,,,,MH14 CP2472,,,
2540131758,10,20,P01339,04.05.2017,7120.8,890,0,0,0,0,0,0,12.5,0,0,0,9092.26,1081.46,INR,,,,,mh 14 cp 2472,,,
2540131769,10,60,P01340,04.05.2017,17252.4,2157,0,0,0,0,0,0,12.5,0,0,0,22029.67,2620.27,INR,,,,,MH14 CP2472,,,
2540131761,10,30,P01342,05.05.2017,21962.1,2745,0,0,0,0,0,0,12.5,0,0,0,28042.56,3335.46,INR,,,,,MH14 CP2472,,,
2540131762,10,90,P01343,05.05.2017,20327.4,2541,0,0,0,0,0,0,12.5,0,0,0,25955.63,3087.23,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01344,05.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2540131755,10,50,P01345,05.05.2017,112775,14097,0,0,0,0,0,0,12.5,0,0,0,143999.72,17127.72,INR,,,,,MH14 CP2472,,,
2540131765,10,15,P01346,05.05.2017,33283.05,4160,0,0,0,0,0,0,12.5,0,0,0,42497.86,5054.81,INR,,,,,MH14 CP2472,,,
2510172327,10,48,P01347,05.05.2017,14930.4,1866,0,0,0,0,0,0,12.5,0,0,0,19063.91,2267.51,INR,,,,,MH14 CP2472,,,
2540131775,10,25,P01348,05.05.2017,18252.5,2282,0,0,0,0,0,0,12.5,0,0,0,23306.66,2772.16,INR,,,,,MH14 CP2472,,,
2540140488,10,25,P01349,05.05.2017,6555.25,819,0,0,0,0,0,0,12.5,0,0,0,8369.77,995.52,INR,,,,,MH14 CP2472,,,
2540131759,10,36,P01350,05.05.2017,13293.36,1662,0,0,0,0,0,0,12.5,0,0,0,16974.33,2018.97,INR,,,,,MH14 CP2472,,,
2530005878,10,300,P01351,05.05.2017,22584,2823,0,0,0,0,0,0,12.5,0,0,0,28836.94,3429.94,INR,,,,,,,,
2530005878,10,300,P01352,05.05.2017,22584,2823,0,0,0,0,0,0,12.5,0,0,0,28836.94,3429.94,INR,,,,,,,,
2530005878,10,300,P01353,05.05.2017,22584,2823,0,0,0,0,0,0,12.5,0,0,0,28836.94,3429.94,INR,,,,,,,,
2540135674,10,120,P01354,05.05.2017,11792.4,1474,0,0,0,0,0,0,12.5,0,0,0,15057.36,1790.96,INR,,,,,,,,
2540135675,10,225,P01355,05.05.2017,19908,2488,0,0,0,0,0,0,12.5,0,0,0,25419.46,3023.46,INR,,,,,,,,
2540131755,10,75,P01362,05.05.2017,169162.5,21145,0,0,0,0,0,0,12.5,0,0,0,215999.01,25691.51,INR,,,,,MH 14 CP 2472,,,
2540132379,10,50,P01363,05.05.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH 14 CP 2472,,,
2540131761,10,60,P01364,05.05.2017,43924.2,5491,0,0,0,0,0,0,12.5,0,0,0,56086.25,6671.05,INR,,,,,MH 14 CP 2472,,,
2540131762,10,60,P01365,05.05.2017,13551.6,1694,0,0,0,0,0,0,12.5,0,0,0,17303.76,2058.16,INR,,,,,MH 14 CP 2472,,,
2510172330,10,40,P01366,05.05.2017,15199.6,1900,0,0,0,0,0,0,12.5,0,0,0,19408.05,2308.45,INR,,,,,MH 14 CP 2472,,,
2510172358,10,120,P01367,05.05.2017,24409.2,3051,0,0,0,0,0,0,12.5,0,0,0,31167.33,3707.13,INR,,,,,MH 14 CP 2472,,,
2540131774,10,60,P01368,05.05.2017,17971.2,2246,0,0,0,0,0,0,12.5,0,0,0,22946.52,2729.32,INR,,,,,MH 14 CP 2472,,,
2510172365,10,50,P01369,05.05.2017,15737,1967,0,0,0,0,0,0,12.5,0,0,0,20094.04,2390.04,INR,,,,,MH 14 CP 2472,,,
2510172351,10,56,P01370,05.05.2017,47092.64,5887,0,0,0,0,0,0,12.5,0,0,0,60131.89,7152.25,INR,,,,,MH 14 CP 2472,,,
2540131776,10,16,P01371,05.05.2017,14330.72,1791,0,0,0,0,0,0,12.5,0,0,0,18298.15,2176.43,INR,,,,,MH 14 CP 2472,,,
2540132379,10,50,P01393,06.05.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01394,06.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2540131762,10,90,P01395,06.05.2017,20327.4,2541,0,0,0,0,0,0,12.5,0,0,0,25955.63,3087.23,INR,,,,,MH14 CP2472,,,
2540140488,10,50,P01396,06.05.2017,13110.5,1639,0,0,0,0,0,0,12.5,0,0,0,16740.68,1991.18,INR,,,,,MH14 CP2472,,,
2510172351,10,20,P01397,06.05.2017,16818.8,2102,0,0,0,0,0,0,12.5,0,0,0,21475.11,2554.31,INR,,,,,MH14 CP2472,,,
2510172365,10,100,P01398,06.05.2017,31474,3934,0,0,0,0,0,0,12.5,0,0,0,40188.08,4780.08,INR,,,,,MH14 CP2472,,,
2540131761,10,60,P01399,06.05.2017,43924.2,5491,0,0,0,0,0,0,12.5,0,0,0,56086.25,6671.05,INR,,,,,MH14 CP2472,,,
2540131774,10,100,P01400,06.05.2017,29952,3744,0,0,0,0,0,0,12.5,0,0,0,38244.96,4548.96,INR,,,,,MH14 CP2472,,,
2510172358,10,80,P01401,06.05.2017,16272.8,2034,0,0,0,0,0,0,12.5,0,0,0,20778.22,2471.42,INR,,,,,MH14 CP2472,,,
2540136716,10,15,P01402,06.05.2017,24406.35,3051,0,0,0,0,0,0,12.5,0,0,0,31164.09,3706.74,INR,,,,,MH14 CP2472,,,
2530005879,10,200,P01403,06.05.2017,21350,2669,0,0,0,0,0,0,12.5,0,0,0,27261.56,3242.56,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01404,06.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2530005878,10,100,P01410,06.05.2017,7528,941,0,0,0,0,0,0,12.5,0,0,0,9612.32,1143.32,INR,,,,,,,,
2540131765,10,25,P01414,06.05.2017,55471.75,6934,0,0,0,0,0,0,12.5,0,0,0,70830.53,8424.78,INR,,,,,MH 14 CP 2472,,,
2540131755,10,75,P01415,06.05.2017,169162.5,21145,0,0,0,0,0,0,12.5,0,0,0,215999.01,25691.51,INR,,,,,MH 14 CP 2472,,,
2540131774,10,40,P01416,06.05.2017,11980.8,1498,0,0,0,0,0,0,12.5,0,0,0,15298.44,1819.64,INR,,,,,MH 14 CP 2472,,,
2510172365,10,65,P01417,06.05.2017,20458.1,2557,0,0,0,0,0,0,12.5,0,0,0,26122.14,3107.04,INR,,,,,MH 14 CP 2472,,,
2510172351,10,56,P01418,06.05.2017,47092.64,5887,0,0,0,0,0,0,12.5,0,0,0,60131.89,7152.25,INR,,,,,MH 14 CP 2472,,,
2540131769,10,210,P01419,06.05.2017,60383.4,7548,0,0,0,0,0,0,12.5,0,0,0,77102.14,9170.74,INR,,,,,MH 14 CP 2472,,,
2540131761,10,40,P01420,06.05.2017,29282.8,3660,0,0,0,0,0,0,12.5,0,0,0,37390.08,4447.28,INR,,,,,MH 14 CP 2472,,,
2540131762,10,120,P01421,06.05.2017,27103.2,3388,0,0,0,0,0,0,12.5,0,0,0,34607.51,4116.31,INR,,,,,MH 14 CP 2472,,,
2510172330,10,40,P01422,06.05.2017,15199.6,1900,0,0,0,0,0,0,12.5,0,0,0,19408.05,2308.45,INR,,,,,MH 14 CP 2472,,,
2540131776,10,16,P01423,06.05.2017,14330.72,1791,0,0,0,0,0,0,12.5,0,0,0,18298.15,2176.43,INR,,,,,MH 14 CP 2472,,,
2510172358,10,60,P01424,06.05.2017,12204.6,1526,0,0,0,0,0,0,12.5,0,0,0,15584.23,1853.63,INR,,,,,MH 14 CP 2472,,,
2540131755,10,25,P01456,08.05.2017,56387.5,7048,0,0,0,0,0,0,12.5,0,0,0,71999.29,8563.79,INR,,,,,MH14 CP2472,,,
2510172327,10,48,P01457,08.05.2017,14930.4,1866,0,0,0,0,0,0,12.5,0,0,0,19063.91,2267.51,INR,,,,,MH14 CP2472,,,
2510172357,10,50,P01458,08.05.2017,12429.5,1554,0,0,0,0,0,0,12.5,0,0,0,15871.27,1887.77,INR,,,,,MH14 CP2472,,,
2540131776,10,16,P01459,08.05.2017,14330.72,1791,0,0,0,0,0,0,12.5,0,0,0,18298.15,2176.43,INR,,,,,MH14 CP2472,,,
2510172310,10,20,P01460,08.05.2017,7120.8,890,0,0,0,0,0,0,12.5,0,0,0,9092.26,1081.46,INR,,,,,MH14 CP2472,,,
2540131763,10,60,P01461,08.05.2017,23995.2,2999,0,0,0,0,0,0,12.5,0,0,0,30638.42,3644.22,INR,,,,,MH14 CP2472,,,
2540131775,10,25,P01462,08.05.2017,18252.5,2282,0,0,0,0,0,0,12.5,0,0,0,23306.66,2772.16,INR,,,,,MH14 CP2472,,,
2540131769,10,60,P01463,08.05.2017,17252.4,2157,0,0,0,0,0,0,12.5,0,0,0,22029.67,2620.27,INR,,,,,,,,
2540131774,10,68,P01464,08.05.2017,20367.36,2546,0,0,0,0,0,0,12.5,0,0,0,26006.66,3093.3,INR,,,,,MH14 CP2472,,,
2510172358,10,60,P01465,08.05.2017,12204.6,1526,0,0,0,0,0,0,12.5,0,0,0,15584.23,1853.63,INR,,,,,MH14 CP2472,,,
2540131762,10,90,P01466,08.05.2017,20327.4,2541,0,0,0,0,0,0,12.5,0,0,0,25955.63,3087.23,INR,,,,,MH14 CP2472,,,
2540131769,10,30,P01467,08.05.2017,8626.2,1078,0,0,0,0,0,0,12.5,0,0,0,11014.27,1310.07,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01468,08.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2510172370,10,6,P01469,08.05.2017,4939.92,617,0,0,0,0,0,0,12.5,0,0,0,6307.1,750.18,INR,,,,,MH14 CP2472,,,
2540131765,10,50,P01470,08.05.2017,110943.5,13868,0,0,0,0,0,0,12.5,0,0,0,141661.05,16849.55,INR,,,,,MH14 CP2472,,,
2540131755,10,75,P01476,09.05.2017,169162.5,21145,0,0,0,0,0,0,12.5,0,0,0,215999.01,25691.51,INR,,,,,MH14 CP2472,,,
2540136716,10,21,P01477,09.05.2017,34168.89,4271,0,0,0,0,0,0,12.5,0,0,0,43629.28,5189.39,INR,,,,,MH14 CP2472,,,
2510172351,10,56,P01478,09.05.2017,47092.64,5887,0,0,0,0,0,0,12.5,0,0,0,60131.89,7152.25,INR,,,,,MH14 CP2472,,,
2540131774,10,40,P01479,09.05.2017,11980.8,1498,0,0,0,0,0,0,12.5,0,0,0,15298.44,1819.64,INR,,,,,MH14 CP2472,,,
2540131762,10,30,P01480,09.05.2017,6775.8,847,0,0,0,0,0,0,12.5,0,0,0,8651.88,1029.08,INR,,,,,MH14 CP2472,,,
2540131769,10,30,P01481,09.05.2017,8626.2,1078,0,0,0,0,0,0,12.5,0,0,0,11014.27,1310.07,INR,,,,,MH14 CP2472,,,
2540127048,10,20,P01482,09.05.2017,7598.6,950,0,0,0,0,0,0,12.5,0,0,0,9702.66,1154.06,INR,,,,,MH14 CP2472,,,
2540131769,10,30,P01483,09.05.2017,8626.2,1078,0,0,0,0,0,0,12.5,0,0,0,11014.27,1310.07,INR,,,,,MH14 CP2472,,,
2510172364,10,72,P01484,09.05.2017,9509.04,1189,0,0,0,0,0,0,12.5,0,0,0,12142.28,1444.24,INR,,,,,,,,
2540132379,10,50,P01487,09.05.2017,124672.5,15584,0,0,0,0,0,0,12.5,0,0,0,159191.13,18934.63,INR,,,,,MH14 CP2472,,,
2510172351,10,56,P01488,09.05.2017,47092.64,5887,0,0,0,0,0,0,12.5,0,0,0,60131.89,7152.25,INR,,,,,MH14 CP2472,,,
2510172365,10,100,P01489,09.05.2017,31474,3934,0,0,0,0,0,0,12.5,0,0,0,40188.08,4780.08,INR,,,,,MH14 CP2472,,,
2540131761,10,100,P01490,09.05.2017,73207,9151,0,0,0,0,0,0,12.5,0,0,0,93476.33,11118.33,INR,,,,,MH14 CP2472,,,
2540127048,10,40,P01491,09.05.2017,15197.2,1900,0,0,0,0,0,0,12.5,0,0,0,19405.32,2308.12,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01492,09.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2540131769,10,150,P01493,09.05.2017,43131,5391,0,0,0,0,0,0,12.5,0,0,0,55072.47,6550.47,INR,,,,,MH14 CP2472,,,
2540131762,10,210,P01494,09.05.2017,47430.6,5929,0,0,0,0,0,0,12.5,0,0,0,60563.15,7203.55,INR,,,,,MH14 CP2472,,,
2510172358,10,60,P01495,09.05.2017,12204.6,1526,0,0,0,0,0,0,12.5,0,0,0,15584.23,1853.63,INR,,,,,MH14 CP2472,,,
2540131774,10,120,P01496,09.05.2017,35942.4,4493,0,0,0,0,0,0,12.5,0,0,0,45894.18,5458.78,INR,,,,,MH14 CP2472,,,
2540131765,10,50,P01497,09.05.2017,110943.5,13868,0,0,0,0,0,0,12.5,0,0,0,141661.05,16849.55,INR,,,,,MH14 CP2472,,,
2510172327,10,24,P01498,09.05.2017,7465.2,933,0,0,0,0,0,0,12.5,0,0,0,9531.96,1133.76,INR,,,,,MH14 CP2472,,,
2540136716,10,18,P01499,09.05.2017,29287.62,3661,0,0,0,0,0,0,12.5,0,0,0,37396.68,4448.06,INR,,,,,MH14 CP2472,,,
2540131763,10,48,P01500,09.05.2017,19196.16,2400,0,0,0,0,0,0,12.5,0,0,0,24511.64,2915.48,INR,,,,,MH14 CP2472,,,
2540131775,10,20,P01501,09.05.2017,14602,1825,0,0,0,0,0,0,12.5,0,0,0,18644.64,2217.64,INR,,,,,MH14 CP2472,,,
2540132379,10,37,P01518,10.05.2017,92257.65,11532,0,0,0,0,0,0,12.5,0,0,0,117801.25,14011.6,INR,,,,,MH14 CP2472,,,
2540131769,10,120,P01519,10.05.2017,34504.8,4313,0,0,0,0,0,0,12.5,0,0,0,44058.2,5240.4,INR,,,,,MH14 CP2472,,,
2510172330,10,20,P01520,10.05.2017,7599.8,950,0,0,0,0,0,0,12.5,0,0,0,9704.02,1154.22,INR,,,,,MH14 CP2472,,,
2540131774,10,60,P01521,10.05.2017,17971.2,2246,0,0,0,0,0,0,12.5,0,0,0,22946.52,2729.32,INR,,,,,MH14 CP2472,,,
2510172313,10,32,P01522,10.05.2017,8815.36,1102,0,0,0,0,0,0,12.5,0,0,0,11256.2,1338.84,INR,,,,,MH14 CP2472,,,
2540131763,10,48,P01523,10.05.2017,19196.16,2400,0,0,0,0,0,0,12.5,0,0,0,24511.64,2915.48,INR,,,,,MH14 CP2472,,,
2540131759,10,18,P01524,10.05.2017,6646.68,831,0,0,0,0,0,0,12.5,0,0,0,8487.17,1009.49,INR,,,,,MH14 CP2472,,,
2540131765,10,25,P01525,10.05.2017,55471.75,6934,0,0,0,0,0,0,12.5,0,0,0,70830.53,8424.78,INR,,,,,MH14 CP2472,,,
